var	threshold	abdncError	methylCallError	TP	FN	FP
116	0.25	0.0892804	0.0621201	9.91	0.09	21.49
116	0.3	0.0892431	0.0639863	10	0	21.42
116	0.35	0.0892431	0.0639863	10	0	21.42
116	0.4	0.0892431	0.0639863	10	0	21.42
119	0.1	0.0970765	0.0336205	7.32	2.68	23.75
119	0.15	0.0927328	0.0479956	8.7	1.3	22.79
119	0.2	0.0908604	0.0584657	9.57	0.43	22.18
119	0.25	0.0901156	0.0635535	9.9	0.1	21.93
119	0.3	0.0899476	0.0654808	10	0	21.84
119	0.35	0.0899476	0.0654808	10	0	21.84
119	0.4	0.0899476	0.0654808	10	0	21.84
122	0.1	0.0937191	0.0363282	7.34	2.66	24.41
122	0.15	0.0888684	0.0503664	8.85	1.15	23.31
122	0.2	0.0882007	0.0595185	9.59	0.41	22.82
122	0.25	0.0877595	0.0642818	9.92	0.08	22.58
122	0.3	0.0875527	0.0656708	9.99	0.01	22.52
122	0.35	0.0875423	0.0658785	10	0	22.51
122	0.4	0.0875423	0.0658785	10	0	22.51
125	0.1	0.09375	0.0369116	7.55	2.45	24.18
125	0.15	0.0900787	0.0514806	9.14	0.86	23.03
125	0.2	0.0895391	0.0579031	9.68	0.32	22.65
125	0.25	0.0892543	0.0618163	9.93	0.07	22.48
125	0.3	0.0889673	0.0629361	10	0	22.43
125	0.35	0.0889673	0.0629361	10	0	22.43
125	0.4	0.0889673	0.0629361	10	0	22.43
128	0.1	0.0995736	0.0355041	7.68	2.32	24.74
128	0.15	0.0964712	0.0499683	9.11	0.89	23.66
128	0.2	0.0948759	0.0562613	9.68	0.32	23.21
128	0.25	0.0941949	0.0600329	9.93	0.07	23.06
128	0.3	0.0940963	0.0608067	9.97	0.03	23.04
128	0.35	0.0940728	0.0612696	9.99	0.01	23.03
128	0.4	0.0940213	0.0615574	10	0	23.02
131	0.1	0.0960498	0.0346647	7.57	2.43	24.05
131	0.15	0.0922188	0.0486245	8.99	1.01	23.03
131	0.2	0.0910602	0.0571562	9.72	0.28	22.53
131	0.25	0.0905221	0.0607188	9.95	0.05	22.36
131	0.3	0.0905205	0.0616335	10	0	22.33
131	0.35	0.0905205	0.0616335	10	0	22.33
131	0.4	0.0905205	0.0616335	10	0	22.33
134	0.1	0.0942628	0.0350422	7.48	2.52	25.86
134	0.15	0.0903868	0.0485235	8.88	1.12	24.83
134	0.2	0.0892569	0.0583211	9.67	0.33	24.23
134	0.25	0.088975	0.0625378	9.94	0.06	24.01
134	0.3	0.0889799	0.0636588	9.99	0.01	23.98
134	0.35	0.0889986	0.0639378	10	0	23.97
134	0.4	0.0889986	0.0639378	10	0	23.97
137	0.1	0.0997221	0.0392006	7.59	2.41	24.54
137	0.15	0.096081	0.052037	9.07	0.93	23.39
137	0.2	0.0945039	0.0601589	9.77	0.23	22.88
137	0.25	0.094251	0.0628493	9.96	0.04	22.73
137	0.3	0.0941925	0.0634227	9.99	0.01	22.7
137	0.35	0.094169	0.0636579	10	0	22.7
137	0.4	0.094169	0.0636579	10	0	22.7
140	0.1	0.094581	0.035715	7.74	2.26	24.94
140	0.15	0.0913304	0.048717	9.14	0.86	23.85
140	0.2	0.0905558	0.0554538	9.72	0.28	23.42
140	0.25	0.0903539	0.0589585	9.94	0.06	23.31
140	0.3	0.0901984	0.0599326	9.99	0.01	23.28
140	0.35	0.0901484	0.0601005	10	0	23.28
140	0.4	0.0901484	0.0601005	10	0	23.28
143	0.1	0.095755	0.0358478	7.62	2.38	26.41
143	0.15	0.0926432	0.0501322	9.16	0.84	25.23
143	0.2	0.0919725	0.0569582	9.74	0.26	24.77
143	0.25	0.091779	0.060178	9.94	0.06	24.62
143	0.3	0.0916991	0.0609701	9.98	0.02	24.58
143	0.35	0.0916609	0.0614738	10	0	24.56
143	0.4	0.0916609	0.0614738	10	0	24.56
146	0.1	0.0946598	0.039456	7.61	2.39	25.87
