var	threshold	abdncError	methylCallError	TP	FN	FP
122	0.4	0.10906	0.0928963	3.87	0.13	0.37
125	0.1	0.159656	0.0418803	2.62	1.38	1.28
125	0.15	0.139398	0.0563877	3.21	0.79	0.77
125	0.2	0.129677	0.0661255	3.51	0.49	0.53
125	0.25	0.123351	0.0760621	3.74	0.26	0.37
125	0.3	0.12113	0.0801563	3.82	0.18	0.32
125	0.35	0.11989	0.083043	3.87	0.13	0.29
125	0.4	0.11571	0.088121	3.94	0.06	0.28
128	0.1	0.153612	0.0467541	2.74	1.26	1.14
128	0.15	0.136007	0.0578717	3.22	0.78	0.7
128	0.2	0.123129	0.0686079	3.56	0.44	0.47
128	0.25	0.118614	0.0753711	3.74	0.26	0.36
128	0.3	0.115027	0.0817213	3.86	0.14	0.32
128	0.35	0.112479	0.0846092	3.91	0.09	0.3
128	0.4	0.110583	0.088954	3.96	0.04	0.28
131	0.1	0.150119	0.0418061	2.47	1.53	1.33
131	0.15	0.130939	0.0614614	3.3	0.7	0.64
131	0.2	0.116525	0.0693594	3.58	0.42	0.43
131	0.25	0.107151	0.0793357	3.84	0.16	0.25
131	0.3	0.104826	0.0829164	3.91	0.09	0.19
131	0.35	0.101282	0.086578	3.97	0.03	0.16
131	0.4	0.0995553	0.0887811	4	0	0.16
134	0.1	0.151028	0.0441805	2.77	1.23	1.16
134	0.15	0.126328	0.0589213	3.39	0.61	0.66
134	0.2	0.120901	0.0649305	3.59	0.41	0.49
134	0.25	0.11388	0.0727552	3.78	0.22	0.36
134	0.3	0.112321	0.0764015	3.85	0.15	0.3
134	0.35	0.110432	0.0797598	3.9	0.1	0.27
134	0.4	0.109106	0.0848479	3.97	0.03	0.21
137	0.1	0.153181	0.0462242	2.47	1.53	1.37
137	0.15	0.133428	0.0607291	3.04	0.96	0.88
137	0.2	0.118748	0.0734204	3.42	0.58	0.56
137	0.25	0.115214	0.078973	3.56	0.44	0.44
137	0.3	0.111367	0.088248	3.73	0.27	0.32
137	0.35	0.107435	0.0950688	3.83	0.17	0.27
137	0.4	0.101571	0.104868	3.97	0.03	0.22
140	0.1	0.147951	0.0430062	2.61	1.39	1.3
140	0.15	0.12509	0.0609388	3.27	0.73	0.74
140	0.2	0.115875	0.0700705	3.56	0.44	0.5
140	0.25	0.108092	0.0779548	3.76	0.24	0.35
140	0.3	0.10562	0.0821808	3.85	0.15	0.29
140	0.35	0.103751	0.0867123	3.92	0.08	0.24
140	0.4	0.100624	0.0878184	3.94	0.06	0.24
143	0.1	0.151178	0.0423703	2.64	1.36	1.32
143	0.15	0.134977	0.0584163	3.2	0.8	0.83
143	0.2	0.121283	0.0688657	3.53	0.47	0.54
143	0.25	0.114719	0.0763032	3.73	0.27	0.43
143	0.3	0.110109	0.0824407	3.85	0.15	0.33
143	0.35	0.107336	0.0873669	3.93	0.07	0.29
143	0.4	0.103313	0.091084	3.98	0.02	0.27
146	0.1	0.149098	0.042242	2.52	1.48	1.41
146	0.15	0.127159	0.0600331	3.2	0.8	0.8
146	0.2	0.117241	0.0699681	3.51	0.49	0.53
146	0.25	0.113741	0.07699	3.69	0.31	0.41
146	0.3	0.110986	0.0812362	3.78	0.22	0.34
146	0.35	0.10862	0.0891036	3.9	0.1	0.25
146	0.4	0.106553	0.0924091	3.95	0.05	0.21
149	0.1	0.1511	0.0430011	2.63	1.37	1.27
149	0.15	0.130514	0.057233	3.19	0.81	0.81
149	0.2	0.116437	0.0680213	3.53	0.47	0.51
149	0.25	0.110109	0.0759815	3.73	0.27	0.36
149	0.3	0.105546	0.0837383	3.88	0.12	0.28
149	0.35	0.102934	0.0884445	3.96	0.04	0.24
149	0.4	0.102163	0.0915037	4	0	0.21
152	0.1	0.148839	0.0420367	2.76	1.24	1.2
152	0.15	0.122612	0.0540848	3.29	0.71	0.77
152	0.2	0.109507	0.0643778	3.61	0.39	0.51
152	0.25	0.104206	0.0721836	3.8	0.2	0.38
152	0.3	0.101945	0.0760257	3.88	0.12	0.34
152	0.35	0.0998446	0.0801526	3.95	0.05	0.28
152	0.4	0.098745	0.082169	3.98	0.02	0.26
155	0.1	0.140812	0.042002	2.8	1.2	1.13
155	0.15	0.117701	0.0567509	3.42	0.58	0.62
155	0.2	0.10931	0.0624838	3.62	0.38	0.47
155	0.25	0.104408	0.0695589	3.78	0.22	0.32
155	0.3	0.100219	0.0753577	3.9	0.1	0.23
155	0.35	0.0989051	0.0781247	3.94	0.06	0.22
155	0.4	0.0977635	0.081252	3.98	0.02	0.2
158	0.1	0.137063	0.0404024	2.85	1.15	1.07
158	0.15	0.12331	0.0522766	3.34	0.66	0.64
158	0.2	0.112539	0.0615176	3.63	0.37	0.4
158	0.25	0.106522	0.0673712	3.76	0.24	0.3
158	0.3	0.103911	0.0727477	3.86	0.14	0.22
158	0.35	0.100138	0.0783125	3.95	0.05	0.16
158	0.4	0.0993824	0.0798477	3.97	0.03	0.15
161	0.1	0.147325	0.0380588	2.66	1.34	1.12
161	0.15	0.126598	0.0542177	3.31	0.69	0.59
161	0.2	0.118163	0.0618998	3.53	0.47	0.42
161	0.25	0.106481	0.071637	3.77	0.23	0.26
161	0.3	0.101377	0.0783542	3.89	0.11	0.18
161	0.35	0.0988119	0.0837353	3.97	0.03	0.13
161	0.4	0.0976121	0.0850054	3.99	0.01	0.12
164	0.1	0.145157	0.0425613	2.78	1.22	1.04
164	0.15	0.1192	0.0541355	3.31	0.69	0.61
164	0.2	0.107053	0.063473	3.6	0.4	0.39
164	0.25	0.103529	0.0720001	3.8	0.2	0.28
164	0.3	0.0985975	0.0797606	3.94	0.06	0.18
164	0.35	0.0964633	0.0824937	3.98	0.02	0.17
164	0.4	0.0961022	0.0830963	3.99	0.01	0.17
167	0.1	0.138224	0.0365703	2.67	1.33	1.14
167	0.15	0.111665	0.0522717	3.3	0.7	0.62
167	0.2	0.102666	0.0608937	3.57	0.43	0.39
167	0.25	0.0955179	0.0712804	3.8	0.2	0.26
167	0.3	0.0871395	0.0795841	3.95	0.05	0.18
167	0.35	0.0862206	0.0811379	3.98	0.02	0.16
167	0.4	0.0862157	0.0827017	4	0	0.16
170	0.1	0.139743	0.0399785	2.79	1.21	1.12
170	0.15	0.110847	0.0558173	3.48	0.52	0.52
170	0.2	0.100543	0.0647149	3.76	0.24	0.27
170	0.25	0.0958883	0.0703382	3.9	0.1	0.17
170	0.3	0.0938109	0.0740099	3.97	0.03	0.11
170	0.35	0.0937254	0.0747707	3.98	0.02	0.1
170	0.4	0.0937254	0.0747707	3.98	0.02	0.1
173	0.1	0.138401	0.0392793	2.91	1.09	1.02
173	0.15	0.115758	0.0515915	3.4	0.6	0.62
173	0.2	0.107394	0.0614863	3.7	0.3	0.36
173	0.25	0.101375	0.0676865	3.87	0.13	0.21
173	0.3	0.0988103	0.0729763	3.97	0.03	0.14
173	0.35	0.0984551	0.0742199	3.99	0.01	0.12
173	0.4	0.0984551	0.0742199	3.99	0.01	0.12
176	0.1	0.128421	0.0394057	3.1	0.9	0.75
176	0.15	0.10817	0.0488796	3.56	0.44	0.42
176	0.2	0.100253	0.0552338	3.76	0.24	0.26
176	0.25	0.0954293	0.0619411	3.92	0.08	0.16
176	0.3	0.09356	0.0651886	3.98	0.02	0.13
176	0.35	0.09356	0.0651886	3.98	0.02	0.13
176	0.4	0.09356	0.0651886	3.98	0.02	0.13
179	0.1	0.129595	0.0381371	3.12	0.88	0.7
179	0.15	0.110046	0.0478034	3.57	0.43	0.34
179	0.2	0.103156	0.0556883	3.79	0.21	0.17
179	0.25	0.0996652	0.0604862	3.91	0.09	0.11
179	0.3	0.0976018	0.0635208	3.97	0.03	0.09
179	0.35	0.0975762	0.06425	3.98	0.02	0.09
179	0.4	0.097453	0.0650246	3.99	0.01	0.09
182	0.1	0.123532	0.036401	3.31	0.69	0.57
182	0.15	0.108861	0.0432526	3.63	0.37	0.3
182	0.2	0.102641	0.0492056	3.79	0.21	0.22
182	0.25	0.0974919	0.055489	3.94	0.06	0.14
182	0.3	0.0958386	0.0579421	3.99	0.01	0.11
182	0.35	0.0958386	0.0579421	3.99	0.01	0.11
182	0.4	0.0958386	0.0579421	3.99	0.01	0.11
185	0.1	0.121817	0.0383528	3.07	0.93	0.86
185	0.15	0.0980259	0.0509099	3.6	0.4	0.43
