var	threshold	abdncError	methylCallError	TP	FN	FP
131	0.1	0.0923008	0.0467376	3.86	6.14	3.31
131	0.15	0.0860986	0.0732025	5.6	4.4	2.34
131	0.2	0.0778671	0.0933187	6.91	3.09	1.73
131	0.25	0.0680937	0.110236	8.02	1.98	1.33
131	0.3	0.0621222	0.122958	8.75	1.25	1.08
131	0.35	0.0584406	0.133104	9.19	0.81	0.99
131	0.4	0.054204	0.143709	9.61	0.39	0.92
134	0.1	0.0917777	0.050118	3.61	6.39	3.57
134	0.15	0.0862369	0.0791684	5.5	4.5	2.52
134	0.2	0.0778511	0.0952178	6.8	3.2	1.85
134	0.25	0.0688626	0.111525	7.83	2.17	1.53
134	0.3	0.0623537	0.126455	8.6	1.4	1.31
134	0.35	0.0566724	0.140168	9.25	0.75	1.18
134	0.4	0.0536474	0.150362	9.66	0.34	1.12
137	0.1	0.0961724	0.0481426	3.62	6.38	3.5
137	0.15	0.0867426	0.0723507	5.33	4.67	2.5
137	0.2	0.0773336	0.0912487	6.55	3.45	1.99
137	0.25	0.0703618	0.111589	7.57	2.43	1.58
137	0.3	0.0636836	0.129148	8.53	1.47	1.27
137	0.35	0.0573106	0.143414	9.19	0.81	1.07
137	0.4	0.0539085	0.153466	9.61	0.39	0.93
140	0.1	0.0906769	0.0505244	3.84	6.16	3.54
140	0.15	0.0854211	0.0744496	5.49	4.51	2.67
140	0.2	0.0769528	0.0930982	6.81	3.19	2.02
140	0.25	0.0676266	0.109728	7.89	2.11	1.57
140	0.3	0.0609317	0.128924	8.86	1.14	1.25
140	0.35	0.0565828	0.141887	9.48	0.52	1.09
140	0.4	0.0549601	0.147661	9.75	0.25	1.03
143	0.1	0.0921756	0.0504408	3.61	6.39	3.37
143	0.15	0.0862951	0.0754905	5.42	4.58	2.32
143	0.2	0.077151	0.0973141	6.93	3.07	1.61
143	0.25	0.0698574	0.112603	7.92	2.08	1.27
143	0.3	0.0617367	0.128061	8.8	1.2	1.07
143	0.35	0.0570825	0.140558	9.42	0.58	0.81
143	0.4	0.0544179	0.149401	9.79	0.21	0.68
146	0.1	0.0980951	0.0497327	3.77	6.23	3.36
146	0.15	0.0886911	0.073909	5.59	4.41	2.36
146	0.2	0.0751516	0.0945954	7.02	2.98	1.75
146	0.25	0.0669183	0.110412	7.99	2.01	1.41
146	0.3	0.0590908	0.125462	8.8	1.2	1.19
146	0.35	0.0532667	0.13937	9.49	0.51	0.98
146	0.4	0.05115	0.147727	9.85	0.15	0.84
149	0.1	0.0927326	0.0509888	3.56	6.44	3.88
149	0.15	0.0846087	0.0803718	5.57	4.43	2.75
149	0.2	0.077144	0.09806	6.82	3.18	2.04
149	0.25	0.067038	0.11915	8.21	1.79	1.53
149	0.3	0.0594044	0.132352	9.02	0.98	1.25
149	0.35	0.0557744	0.144482	9.62	0.38	1.05
149	0.4	0.0538556	0.150394	9.89	0.11	0.94
152	0.1	0.0924242	0.0491806	3.88	6.12	3.63
152	0.15	0.0831835	0.0751254	5.71	4.29	2.6
152	0.2	0.0700934	0.0948836	7.2	2.8	1.95
152	0.25	0.0612725	0.113457	8.35	1.65	1.37
152	0.3	0.0549045	0.127121	9.18	0.82	0.97
152	0.35	0.0499521	0.137055	9.7	0.3	0.83
152	0.4	0.0485112	0.1424	9.94	0.06	0.7
155	0.1	0.0918886	0.0518845	3.95	6.05	3.74
155	0.15	0.0804165	0.0774122	5.97	4.03	2.49
155	0.2	0.0707555	0.0941369	7.3	2.7	1.87
155	0.25	0.0618542	0.110933	8.44	1.56	1.36
155	0.3	0.0546517	0.124849	9.27	0.73	1.01
155	0.35	0.0508247	0.135057	9.77	0.23	0.8
155	0.4	0.0495432	0.138878	9.93	0.07	0.78
158	0.1	0.0942284	0.0530994	3.68	6.32	3.76
158	0.15	0.0807566	0.0784379	5.87	4.13	2.44
158	0.2	0.0703692	0.0952183	7.2	2.8	1.83
158	0.25	0.0597883	0.117464	8.66	1.34	1.23
158	0.3	0.0536309	0.129681	9.38	0.62	0.95
158	0.35	0.0496968	0.139741	9.9	0.1	0.68
158	0.4	0.0490959	0.141345	9.98	0.02	0.64
161	0.1	0.0913406	0.0503371	4.04	5.96	3.91
161	0.15	0.0785696	0.0740217	6.02	3.98	2.82
161	0.2	0.0693931	0.0932195	7.28	2.72	2.09
161	0.25	0.0598842	0.111218	8.43	1.57	1.54
161	0.3	0.0524617	0.126335	9.27	0.73	1.18
161	0.35	0.0488188	0.135699	9.77	0.23	0.99
161	0.4	0.0478059	0.139206	9.93	0.07	0.98
164	0.1	0.0914873	0.0547593	3.83	6.17	4.07
164	0.15	0.0786948	0.0799478	5.99	4.01	2.9
164	0.2	0.0676185	0.0995392	7.61	2.39	2.08
164	0.25	0.0594603	0.114582	8.63	1.37	1.64
164	0.3	0.0538953	0.12842	9.46	0.54	1.22
164	0.35	0.0503681	0.135251	9.82	0.18	1.06
164	0.4	0.0494521	0.138201	9.95	0.05	1.01
167	0.1	0.088021	0.051151	4.05	5.95	3.98
167	0.15	0.0778431	0.0766117	6.18	3.82	2.63
167	0.2	0.0677121	0.0957328	7.7	2.3	1.8
167	0.25	0.0583463	0.111503	8.83	1.17	1.26
167	0.3	0.0525733	0.124313	9.64	0.36	0.86
167	0.35	0.0503973	0.129131	9.91	0.09	0.77
167	0.4	0.0503357	0.129559	9.93	0.07	0.77
170	0.1	0.0862386	0.0529398	4.07	5.93	4.07
170	0.15	0.0754474	0.0804903	6.38	3.62	2.68
170	0.2	0.0664169	0.0984114	7.96	2.04	1.68
170	0.25	0.05877	0.11251	9.02	0.98	1.17
170	0.3	0.0529553	0.123905	9.74	0.26	0.78
170	0.35	0.0518436	0.12749	9.94	0.06	0.69
170	0.4	0.051732	0.1282	9.97	0.03	0.69
173	0.1	0.0882174	0.0565973	4.19	5.81	4.02
173	0.15	0.0782991	0.0783065	6.24	3.76	2.73
173	0.2	0.0705562	0.0955027	7.63	2.37	1.87
173	0.25	0.0605772	0.114197	8.94	1.06	1.33
173	0.3	0.0560496	0.123963	9.58	0.42	0.99
173	0.35	0.0540761	0.129456	9.88	0.12	0.89
173	0.4	0.0531888	0.131877	9.98	0.02	0.89
176	0.1	0.0866601	0.0518446	4.24	5.76	4.06
176	0.15	0.0771318	0.0770007	6.41	3.59	2.67
176	0.2	0.0646247	0.0978758	8.09	1.91	1.74
176	0.25	0.0576611	0.11128	9.14	0.86	1.18
176	0.3	0.0523879	0.12181	9.82	0.18	0.82
176	0.35	0.0515448	0.123936	9.94	0.06	0.79
176	0.4	0.0508998	0.125434	10	0	0.79
179	0.1	0.0889634	0.0530037	4.19	5.81	4.01
179	0.15	0.0750767	0.0800446	6.59	3.41	2.51
179	0.2	0.064024	0.0982876	8.2	1.8	1.63
179	0.25	0.0565334	0.112091	9.3	0.7	1
179	0.3	0.0526241	0.11938	9.79	0.21	0.73
179	0.35	0.0519682	0.122265	9.94	0.06	0.72
179	0.4	0.0519255	0.123017	9.97	0.03	0.72
182	0.1	0.085903	0.0525884	4.33	5.67	4.33
182	0.15	0.0729682	0.0775905	6.65	3.35	2.84
182	0.2	0.0614737	0.0983351	8.35	1.65	1.72
182	0.25	0.0534137	0.112666	9.45	0.55	1.03
182	0.3	0.0511965	0.118066	9.83	0.17	0.79
182	0.35	0.0499461	0.119957	9.94	0.06	0.76
