var	threshold	abdncError	methylCallError	TP	FN	FP
114	0.4	0.191859	0.127614	3.98	0.02	17.41
117	0.1	0.197623	0.0445211	1.72	2.28	19.87
117	0.15	0.202593	0.0760477	2.65	1.35	19.01
117	0.2	0.197069	0.0934489	3.23	0.77	18.46
117	0.25	0.193733	0.107716	3.61	0.39	18.12
117	0.3	0.19184	0.116622	3.8	0.2	17.93
117	0.35	0.191295	0.121684	3.9	0.1	17.84
117	0.4	0.191059	0.126941	3.98	0.02	17.76
120	0.1	0.196745	0.0449417	1.86	2.14	19.07
120	0.15	0.201804	0.0721472	2.73	1.27	18.27
120	0.2	0.194162	0.0882189	3.27	0.73	17.74
120	0.25	0.191687	0.104116	3.66	0.34	17.38
120	0.3	0.189659	0.111844	3.84	0.16	17.23
120	0.35	0.188839	0.116339	3.94	0.06	17.13
120	0.4	0.188651	0.119541	3.99	0.01	17.09
123	0.1	0.188333	0.0489225	1.7	2.3	18.21
123	0.15	0.198737	0.0791175	2.66	1.34	17.29
123	0.2	0.196727	0.0979051	3.25	0.75	16.72
123	0.25	0.189861	0.110884	3.65	0.35	16.36
123	0.3	0.188869	0.119357	3.85	0.15	16.17
123	0.35	0.188064	0.123277	3.94	0.06	16.08
123	0.4	0.187909	0.125372	3.97	0.03	16.05
126	0.1	0.181093	0.0421964	1.67	2.33	18.68
126	0.15	0.205927	0.0742013	2.47	1.53	17.96
126	0.2	0.200548	0.0972619	3.22	0.78	17.27
126	0.25	0.196952	0.108907	3.57	0.43	16.94
126	0.3	0.195752	0.118793	3.8	0.2	16.72
126	0.35	0.195904	0.12157	3.86	0.14	16.66
126	0.4	0.195655	0.12844	3.97	0.03	16.59
129	0.1	0.186336	0.0479373	1.84	2.16	17.69
129	0.15	0.199197	0.0785842	2.78	1.22	16.84
129	0.2	0.193353	0.0913243	3.25	0.75	16.4
129	0.25	0.186783	0.104605	3.66	0.34	16.03
129	0.3	0.184089	0.114248	3.89	0.11	15.81
129	0.35	0.183653	0.118119	3.96	0.04	15.77
129	0.4	0.18344	0.119546	3.98	0.02	15.76
