var	threshold	abdncError	methylCallError	TP	FN	FP
200	0.1	0.0896197	0.0197517	1.92	0.08	0.09
200	0.15	0.0925305	0.0235385	1.99	0.01	0.03
200	0.2	0.0925305	0.0243524	2	0	0.02
200	0.25	0.0925305	0.0243524	2	0	0.02
200	0.3	0.0925305	0.0243524	2	0	0.02
200	0.35	0.0925305	0.0243524	2	0	0.02
200	0.4	0.0925305	0.0243524	2	0	0.02
205	0.1	0.0767852	0.0172856	1.9	0.1	0.1
205	0.15	0.0767852	0.0218805	1.98	0.02	0.02
205	0.2	0.0767852	0.0226414	1.99	0.01	0.01
205	0.25	0.0767852	0.0237052	2	0	0
205	0.3	0.0767852	0.0237052	2	0	0
205	0.35	0.0767852	0.0237052	2	0	0
205	0.4	0.0767852	0.0237052	2	0	0
210	0.1	0.0893873	0.0162722	1.98	0.02	0.01
210	0.15	0.0874775	0.0173476	2	0	0
210	0.2	0.0874775	0.0173476	2	0	0
210	0.25	0.0874775	0.0173476	2	0	0
210	0.3	0.0874775	0.0173476	2	0	0
210	0.35	0.0874775	0.0173476	2	0	0
210	0.4	0.0874775	0.0173476	2	0	0
215	0.1	0.0829	0.0134422	1.98	0.02	0.02
215	0.15	0.0829	0.0143872	2	0	0
215	0.2	0.0829	0.0143872	2	0	0
215	0.25	0.0829	0.0143872	2	0	0
215	0.3	0.0829	0.0143872	2	0	0
215	0.35	0.0829	0.0143872	2	0	0
215	0.4	0.0829	0.0143872	2	0	0
220	0.1	0.0953462	0.00992579	1.99	0.01	0
220	0.15	0.0953462	0.00992579	1.99	0.01	0
220	0.2	0.0953462	0.00992579	1.99	0.01	0
220	0.25	0.0953462	0.00992579	1.99	0.01	0
220	0.3	0.0953462	0.00992579	1.99	0.01	0
220	0.35	0.0953462	0.00992579	1.99	0.01	0
220	0.4	0.0953462	0.00992579	1.99	0.01	0
225	0.1	0.0838689	0.00367711	2	0	0
225	0.15	0.0838689	0.00367711	2	0	0
225	0.2	0.0838689	0.00367711	2	0	0
225	0.25	0.0838689	0.00367711	2	0	0
225	0.3	0.0838689	0.00367711	2	0	0
225	0.35	0.0838689	0.00367711	2	0	0
225	0.4	0.0838689	0.00367711	2	0	0
230	0.1	0.078	0	2	0	0
230	0.15	0.078	0	2	0	0
230	0.2	0.078	0	2	0	0
230	0.25	0.078	0	2	0	0
230	0.3	0.078	0	2	0	0
230	0.35	0.078	0	2	0	0
230	0.4	0.078	0	2	0	0
