var	threshold	abdncError	methylCallError	TP	FN	FP
125	0.35	0.05794	0.145517	9.14	0.86	1.04
125	0.4	0.0529042	0.154749	9.54	0.46	0.96
128	0.1	0.0964554	0.0526335	3.81	6.19	3.5
128	0.15	0.0875674	0.0751999	5.61	4.39	2.6
128	0.2	0.0785802	0.095303	6.98	3.02	1.91
128	0.25	0.070635	0.110999	7.91	2.09	1.52
128	0.3	0.0640166	0.127427	8.77	1.23	1.25
128	0.35	0.0592455	0.140813	9.4	0.6	1.07
128	0.4	0.0568913	0.146887	9.68	0.32	1.02
131	0.1	0.0956428	0.0527785	3.6	6.4	3.67
131	0.15	0.0902926	0.0783999	5.51	4.49	2.52
131	0.2	0.0833514	0.0958737	6.78	3.22	1.81
131	0.25	0.0764317	0.108921	7.58	2.42	1.51
131	0.3	0.0667057	0.127142	8.54	1.46	1.28
131	0.35	0.0611062	0.140919	9.14	0.86	1.16
131	0.4	0.0573809	0.151808	9.61	0.39	1.07
134	0.1	0.0942087	0.050453	3.94	6.06	3.24
134	0.15	0.0897885	0.0735794	5.58	4.42	2.25
134	0.2	0.0823097	0.0904158	6.77	3.23	1.66
134	0.25	0.0724298	0.108403	7.84	2.16	1.3
134	0.3	0.0651626	0.125399	8.69	1.31	1.05
134	0.35	0.0597329	0.13765	9.28	0.72	0.89
134	0.4	0.055521	0.148016	9.7	0.3	0.84
137	0.1	0.0883491	0.0490098	3.77	6.23	3.43
137	0.15	0.0846376	0.0765551	5.58	4.42	2.37
137	0.2	0.0742021	0.0971162	7.1	2.9	1.76
137	0.25	0.0657946	0.111317	8.01	1.99	1.44
137	0.3	0.0596416	0.124652	8.74	1.26	1.17
137	0.35	0.0552019	0.138053	9.33	0.67	1.03
137	0.4	0.0520636	0.147419	9.7	0.3	0.96
140	0.1	0.0939312	0.0532117	3.35	6.65	3.82
140	0.15	0.086805	0.0817846	5.35	4.65	2.59
140	0.2	0.0775118	0.101977	6.86	3.14	1.88
140	0.25	0.0682944	0.118515	7.94	2.06	1.52
140	0.3	0.0610469	0.135132	8.94	1.06	1.09
140	0.35	0.0570193	0.147139	9.53	0.47	0.96
140	0.4	0.054528	0.15279	9.8	0.2	0.91
143	0.1	0.0942542	0.0525185	3.65	6.35	3.62
143	0.15	0.0842244	0.0768831	5.51	4.49	2.55
143	0.2	0.0744329	0.0968019	6.91	3.09	1.9
143	0.25	0.0687509	0.112634	7.9	2.1	1.49
143	0.3	0.060295	0.129455	8.81	1.19	1.2
143	0.35	0.0542239	0.141677	9.42	0.58	1.04
143	0.4	0.0517071	0.15024	9.81	0.19	0.85
146	0.1	0.0939432	0.0470933	3.53	6.47	3.73
146	0.15	0.0893928	0.0739951	5.25	4.75	2.62
146	0.2	0.0796084	0.094386	6.65	3.35	2.01
146	0.25	0.0702464	0.114315	7.86	2.14	1.51
146	0.3	0.0620713	0.130715	8.75	1.25	1.21
146	0.35	0.0568513	0.143696	9.41	0.59	1.02
146	0.4	0.0542324	0.152192	9.79	0.21	0.89
149	0.1	0.0917095	0.0531649	3.7	6.3	3.81
149	0.15	0.0820756	0.0788959	5.77	4.23	2.59
149	0.2	0.0736349	0.0968872	7.11	2.89	1.87
149	0.25	0.0628025	0.113414	8.18	1.82	1.48
149	0.3	0.0564028	0.129525	9.08	0.92	1.14
149	0.35	0.0520236	0.140392	9.62	0.38	0.95
149	0.4	0.0499799	0.145449	9.87	0.13	0.84
152	0.1	0.0933499	0.0458647	3.57	6.43	3.81
152	0.15	0.0856723	0.0754105	5.68	4.32	2.61
152	0.2	0.0752528	0.0988853	7.28	2.72	1.71
152	0.25	0.0673344	0.113481	8.32	1.68	1.28
152	0.3	0.0599631	0.127596	9.13	0.87	1.08
152	0.35	0.0568557	0.13996	9.74	0.26	0.9
152	0.4	0.0556034	0.144483	9.95	0.05	0.84
155	0.1	0.0919932	0.0525481	3.66	6.34	3.9
155	0.15	0.0841045	0.0749787	5.39	4.61	2.79
155	0.2	0.0732061	0.0963697	6.94	3.06	2.06
155	0.25	0.0647849	0.115011	8.09	1.91	1.53
155	0.3	0.0552482	0.132602	9.1	0.9	1.16
155	0.35	0.0508125	0.144689	9.7	0.3	0.86
155	0.4	0.0485037	0.149666	9.92	0.08	0.77
158	0.1	0.0929269	0.0494804	3.78	6.22	3.75
158	0.15	0.0785869	0.0776713	6.03	3.97	2.55
158	0.2	0.0673499	0.0966261	7.54	2.46	1.81
158	0.25	0.0591783	0.113701	8.68	1.32	1.33
158	0.3	0.0535551	0.126445	9.45	0.55	1.06
158	0.35	0.0507368	0.134215	9.85	0.15	0.89
158	0.4	0.0491982	0.137137	9.98	0.02	0.84
161	0.1	0.092908	0.050871	3.92	6.08	3.77
161	0.15	0.0802857	0.0745673	5.94	4.06	2.58
161	0.2	0.0691868	0.0957184	7.48	2.52	1.84
161	0.25	0.0628315	0.112825	8.6	1.4	1.34
161	0.3	0.057017	0.125916	9.37	0.63	1.1
161	0.35	0.0538403	0.134724	9.85	0.15	0.86
161	0.4	0.0535494	0.13594	9.91	0.09	0.84
164	0.1	0.0865362	0.0516722	3.83	6.17	4.33
164	0.15	0.0807797	0.0786391	5.91	4.09	3.02
164	0.2	0.0713938	0.0983187	7.38	2.62	2.2
164	0.25	0.0620236	0.116562	8.64	1.36	1.58
164	0.3	0.0558067	0.130241	9.5	0.5	1.07
164	0.35	0.0530258	0.137189	9.89	0.11	0.9
164	0.4	0.0524531	0.138715	9.96	0.04	0.86
167	0.1	0.0877766	0.0519206	4.32	5.68	3.84
167	0.15	0.0759526	0.0768298	6.51	3.49	2.36
167	0.2	0.0659168	0.0936984	7.82	2.18	1.65
167	0.25	0.0576312	0.109359	8.89	1.11	1.15
167	0.3	0.0522926	0.121909	9.66	0.34	0.77
167	0.35	0.0507349	0.127054	9.95	0.05	0.63
167	0.4	0.0505867	0.127699	9.98	0.02	0.63
170	0.1	0.0871542	0.051963	4.71	5.29	3.49
170	0.15	0.0735592	0.0729066	6.7	3.3	2.43
170	0.2	0.0629442	0.0897592	8.07	1.93	1.83
170	0.25	0.054366	0.105927	9.17	0.83	1.32
170	0.3	0.0501496	0.114489	9.72	0.28	1.03
170	0.35	0.0487	0.118609	9.92	0.08	0.93
170	0.4	0.0485332	0.119806	9.97	0.03	0.92
173	0.1	0.0892321	0.0513494	4.16	5.84	3.67
173	0.15	0.0785928	0.0790197	6.39	3.61	2.42
173	0.2	0.0686944	0.0953098	7.82	2.18	1.69
173	0.25	0.0585663	0.114794	9.22	0.78	1
173	0.3	0.0537722	0.123395	9.78	0.22	0.75
173	0.35	0.0532068	0.125458	9.89	0.11	0.71
173	0.4	0.0528522	0.127114	9.95	0.05	0.71
176	0.1	0.0876971	0.0476638	4.52	5.48	3.98
176	0.15	0.0744308	0.0736056	6.77	3.23	2.56
176	0.2	0.0633488	0.0918119	8.22	1.78	1.86
176	0.25	0.0544245	0.106974	9.35	0.65	1.18
176	0.3	0.0513615	0.114083	9.8	0.2	0.96
176	0.35	0.0508525	0.115301	9.86	0.14	0.93
176	0.4	0.0503015	0.116847	9.92	0.08	0.93
179	0.1	0.0897594	0.0518848	4.46	5.54	3.68
179	0.15	0.0751822	0.0765885	6.76	3.24	2.29
179	0.2	0.0636856	0.0962872	8.37	1.63	1.39
179	0.25	0.0565843	0.109339	9.39	0.61	0.84
179	0.3	0.0536753	0.114919	9.76	0.24	0.69
179	0.35	0.0524308	0.118119	9.92	0.08	0.65
179	0.4	0.0520311	0.118884	9.95	0.05	0.65
182	0.1	0.0882251	0.0516038	4.5	5.5	3.96
182	0.15	0.0724181	0.0785837	7.05	2.95	2.55
182	0.2	0.0616097	0.0952544	8.52	1.48	1.63
182	0.25	0.0552917	0.107538	9.47	0.53	1.11
182	0.3	0.0522634	0.113023	9.85	0.15	0.82
182	0.35	0.051493	0.115149	9.95	0.05	0.82
182	0.4	0.0509833	0.116157	9.99	0.01	0.82
185	0.1	0.0871402	0.0500854	4.71	5.29	3.74
185	0.15	0.0707852	0.0751132	7.1	2.9	2.22
185	0.2	0.0587066	0.0935476	8.78	1.22	1.11
185	0.25	0.0516764	0.10542	9.73	0.27	0.59
185	0.3	0.0511082	0.107574	9.87	0.13	0.5
185	0.35	0.0506674	0.109099	9.94	0.06	0.49
185	0.4	0.0502949	0.109896	9.97	0.03	0.48
188	0.1	0.0860002	0.0490701	4.76	5.24	3.81
188	0.15	0.071256	0.0731226	7.19	2.81	2.31
188	0.2	0.0583912	0.0939136	9	1	1.18
188	0.25	0.0535905	0.101996	9.63	0.37	0.75
188	0.3	0.0519366	0.104938	9.82	0.18	0.7
188	0.35	0.0509997	0.107064	9.92	0.08	0.69
188	0.4	0.0505963	0.108585	9.98	0.02	0.69
191	0.1	0.0864007	0.0518989	5.15	4.85	3.58
191	0.15	0.0718424	0.0745068	7.45	2.55	1.99
191	0.2	0.06145	0.0923451	9.09	0.91	0.91
191	0.25	0.0579965	0.0989055	9.63	0.37	0.62
191	0.3	0.0567184	0.101664	9.79	0.21	0.58
191	0.35	0.0559042	0.104246	9.9	0.1	0.58
191	0.4	0.0556974	0.105931	9.97	0.03	0.57
194	0.1	0.0849707	0.0533547	5.34	4.66	3.4
194	0.15	0.0693614	0.0756009	7.87	2.13	1.71
194	0.2	0.0593459	0.0903327	9.32	0.68	0.73
194	0.25	0.0565739	0.0940802	9.64	0.36	0.59
194	0.3	0.0556958	0.0961721	9.76	0.24	0.58
194	0.35	0.0543768	0.0995032	9.91	0.09	0.58
194	0.4	0.0537987	0.100628	9.95	0.05	0.58
197	0.1	0.0797818	0.0528745	6	4	2.87
197	0.15	0.0647731	0.0723302	8.31	1.69	1.31
197	0.2	0.057329	0.0835794	9.47	0.53	0.56
197	0.25	0.0561233	0.0862159	9.67	0.33	0.48
197	0.3	0.0552661	0.088719	9.8	0.2	0.47
197	0.35	0.0545081	0.0913618	9.91	0.09	0.47
197	0.4	0.0540764	0.0924196	9.95	0.05	0.47
200	0.1	0.0788826	0.0480277	6.23	3.77	2.88
200	0.15	0.0602176	0.0723915	9.06	0.94	0.86
200	0.2	0.0557184	0.0776812	9.64	0.36	0.51
200	0.25	0.0544922	0.0796975	9.78	0.22	0.5
200	0.3	0.0532012	0.0817833	9.89	0.11	0.5
200	0.35	0.0531198	0.0828009	9.93	0.07	0.5
200	0.4	0.0530317	0.0842381	9.98	0.02	0.5
203	0.1	0.0775065	0.0480989	6.65	3.35	2.25
203	0.15	0.0643065	0.0660737	8.86	1.14	0.75
203	0.2	0.0600178	0.0718327	9.46	0.54	0.43
203	0.25	0.05899	0.0745842	9.64	0.36	0.41
203	0.3	0.0573711	0.0780651	9.81	0.19	0.41
203	0.35	0.0568621	0.0809736	9.92	0.08	0.41
203	0.4	0.0565872	0.0824405	9.97	0.03	0.41
206	0.1	0.0733188	0.0485175	7.16	2.84	2.14
206	0.15	0.0616573	0.0630159	9.07	0.93	0.68
206	0.2	0.0588164	0.0682351	9.57	0.43	0.42
206	0.25	0.0572297	0.0704851	9.73	0.27	0.42
206	0.3	0.0560966	0.0729119	9.85	0.15	0.42
