var	threshold	abdncError	methylCallError	TP	FN	FP
110	0.35	0.18449	0.0983818	4	0	63.4
110	0.4	0.18449	0.0983818	4	0	63.4
113	0.1	0.183784	0.0399356	2.18	1.82	64.67
113	0.15	0.18148	0.0665731	3.11	0.89	63.75
113	0.2	0.175822	0.0848521	3.81	0.19	63.07
113	0.25	0.175315	0.0901379	3.95	0.05	62.93
113	0.3	0.175159	0.0919733	3.99	0.01	62.89
113	0.35	0.175095	0.0924777	4	0	62.88
113	0.4	0.175095	0.0924777	4	0	62.88
116	0.1	0.159531	0.0371266	2.01	1.99	64.3
116	0.15	0.184511	0.0742903	3.2	0.8	63.13
116	0.2	0.181127	0.0846548	3.7	0.3	62.63
116	0.25	0.179553	0.0932316	3.95	0.05	62.38
116	0.3	0.179462	0.0953095	4	0	62.33
116	0.35	0.179462	0.0953095	4	0	62.33
116	0.4	0.179462	0.0953095	4	0	62.33
119	0.1	0.174585	0.0376382	2.05	1.95	67.92
119	0.15	0.187816	0.0708699	3.16	0.84	66.82
119	0.2	0.181464	0.0843838	3.68	0.32	66.31
119	0.25	0.18074	0.0926381	3.95	0.05	66.04
119	0.3	0.180671	0.0949557	4	0	65.99
119	0.35	0.180671	0.0949557	4	0	65.99
119	0.4	0.180671	0.0949557	4	0	65.99
