var	threshold	abdncError	methylCallError	TP	FN	FP
118	0.25	0.117965	0.0993934	8.78	1.22	5.97
118	0.3	0.115936	0.110684	9.42	0.58	5.68
118	0.35	0.115043	0.118145	9.77	0.23	5.51
118	0.4	0.114803	0.122327	9.96	0.04	5.41
120	0.1	0.126389	0.0493633	5.3	4.7	8.2
120	0.15	0.123299	0.0713778	6.98	3.02	7.14
120	0.2	0.118486	0.0852075	8.08	1.92	6.54
120	0.25	0.114939	0.0970134	8.9	1.1	6.16
120	0.3	0.114108	0.106906	9.52	0.48	5.84
120	0.35	0.11361	0.112615	9.79	0.21	5.73
120	0.4	0.113079	0.115441	9.9	0.1	5.7
